wn,1,10,100
3919.75,166.711,171.355,217.265
3919.25,166.749,171.409,136.402
3918.76,166.787,171.463,181.843
3918.26,166.825,171.517,242.423
3917.77,166.863,171.572,297.935
3917.27,166.901,171.626,126.226
3916.78,166.94,171.681,257.463
3916.28,166.978,171.735,206.95
3915.78,167.016,171.79,211.967
3915.29,167.055,171.845,105.968
3914.79,167.093,171.9,257.315
3914.3,167.131,171.955,252.233
3913.8,167.17,172.01,166.45
3913.31,167.209,172.065,226.944
3912.81,167.247,172.12,141.189
3912.31,167.286,172.175,85.7098
3911.82,167.325,172.231,247.01
3911.32,167.363,172.286,277.217
3910.83,167.402,172.341,211.662
3910.33,167.441,172.397,221.709
3909.83,167.48,172.453,110.839
3909.34,167.519,172.509,70.5235
3908.84,167.558,172.564,186.357
3908.35,167.597,172.62,115.827
3907.85,167.636,172.676,166.162
3907.35,167.675,172.732,246.69
3906.86,167.714,172.789,186.249
3906.36,167.753,172.845,145.958
3905.86,167.792,172.901,186.196
3905.37,167.832,172.958,191.2
3904.87,167.871,173.014,196.204
3904.37,167.911,173.071,171.025
3903.87,167.95,173.127,216.265
3903.38,167.989,173.184,241.377
3902.88,168.029,173.241,100.559
3902.38,168.069,173.298,130.708
3901.89,168.108,173.355,236.246
3901.39,168.148,173.412,60.3094
3900.89,168.188,173.469,115.576
3900.39,168.227,173.527,120.584
3899.9,168.267,173.584,145.685
3899.4,168.307,173.642,90.4119
3898.9,168.347,173.699,246.086
3898.4,168.387,173.757,160.686
3897.9,168.427,173.815,175.725
3897.41,168.467,173.872,185.739
3896.91,168.507,173.93,235.905
3896.41,168.547,173.988,175.649
3895.91,168.588,174.047,40.1425
3895.41,168.628,174.105,215.735
3894.91,168.668,174.163,120.393
3894.42,168.709,174.221,170.532
3893.92,168.749,174.28,210.627
3893.42,168.79,174.338,190.539
3892.92,168.83,174.397,155.418
3892.42,168.871,174.456,120.306
3891.92,168.911,174.515,95.2284
3891.42,168.952,174.574,55.1243
3890.93,168.993,174.633,200.423
3890.43,169.034,174.692,205.404
3889.93,169.074,174.751,185.338
3889.43,169.115,174.81,110.185
3888.93,169.156,174.87,230.353
3888.43,169.197,174.929,200.278
3887.93,169.238,174.989,225.281
3887.43,169.28,175.049,160.176
3886.93,169.321,175.108,235.225
3886.43,169.362,175.168,175.142
3885.93,169.403,175.228,95.0636
3885.43,169.445,175.288,95.0498
3884.93,169.486,175.349,215.082
3884.43,169.527,175.409,170.04
3883.93,169.569,175.469,215.02
3883.43,169.61,175.53,164.991
3882.93,169.652,175.59,149.97
3882.43,169.694,175.651,229.921
3881.93,169.735,175.712,219.893
3881.43,169.777,175.773,264.833
3880.93,169.819,175.834,139.891
3880.43,169.861,175.895,319.706
3879.93,169.903,175.956,79.9149
3879.43,169.945,176.017,39.9517
3878.93,169.987,176.078,154.79
3878.43,170.029,176.14,29.9551
3877.93,170.071,176.202,164.729
3877.43,170.114,176.263,134.759
3876.93,170.156,176.325,234.546
3876.42,170.198,176.387,209.564
3875.92,170.241,176.449,119.734
3875.42,170.283,176.511,204.516
3874.92,170.326,176.573,194.511
3874.42,170.368,176.636,174.536
3873.92,170.411,176.698,144.595
3873.42,170.454,176.76,139.589
3872.92,170.497,176.823,164.491
3872.41,170.539,176.886,229.258
3871.91,170.582,176.949,139.528
3871.41,170.625,177.012,124.561
3870.91,170.668,177.075,84.6889
3870.41,170.711,177.138,204.22
3869.9,170.755,177.201,169.329
3869.4,170.798,177.265,214.12
3868.9,170.841,177.328,184.216
3868.4,170.885,177.392,139.387
3867.9,170.928,177.455,-4.97738
3867.39,170.971,177.519,164.23
3866.89,171.015,177.583,129.375
3866.39,171.059,177.647,223.885
3865.89,171.102,177.711,149.235
3865.38,171.146,177.776,84.5543
3864.88,171.19,177.84,114.38
3864.38,171.234,177.904,208.838
3863.87,171.278,177.969,154.12
3863.37,171.322,178.034,298.254
3862.87,171.366,178.099,114.314
3862.37,171.41,178.164,188.84
3861.86,171.454,178.229,139.125
3861.36,171.498,178.294,183.817
3860.86,171.543,178.359,173.856
3860.35,171.587,178.425,223.497
3859.85,171.632,178.49,213.533
3859.35,171.676,178.556,153.92
3858.84,171.721,178.622,183.684
3858.34,171.765,178.688,148.912
3857.83,171.81,178.754,124.075
3857.33,171.855,178.82,163.755
3856.83,171.9,178.886,153.809
3856.32,171.945,178.952,203.395
3855.82,171.99,179.019,213.286
3855.32,172.035,179.085,267.808
3854.81,172.08,179.152,193.389
3854.31,172.126,179.219,173.529
3853.8,172.171,179.286,203.248
3853.3,172.216,179.353,188.349
3852.79,172.262,179.42,118.94
3852.29,172.307,179.488,208.114
3851.78,172.353,179.555,222.947
3851.28,172.399,179.623,118.888
3850.78,172.445,179.691,173.353
3850.27,172.49,179.759,207.994
3849.77,172.536,179.827,113.885
3849.26,172.582,179.895,222.786
3848.76,172.629,179.963,143.552
3848.25,172.675,180.031,202.924
3847.75,172.721,180.1,158.357
3847.24,172.767,180.169,153.386
3846.73,172.814,180.237,148.417
3846.23,172.86,180.306,44.5185
3845.72,172.907,180.375,262.127
3845.22,172.953,180.445,128.572
3844.71,173,180.514,212.607
3844.21,173.047,180.583,123.591
3843.7,173.094,180.653,143.345
3843.2,173.141,180.723,168.035
3842.69,173.188,180.792,227.308
3842.18,173.235,180.862,227.276
3841.68,173.282,180.933,202.542
3841.17,173.33,181.003,187.695
3840.66,173.377,181.073,212.361
3840.16,173.425,181.144,222.206
3839.65,173.472,181.215,162.927
3839.15,173.52,181.285,236.951
3838.64,173.568,181.356,197.431
3838.13,173.615,181.427,182.597
3837.63,173.663,181.499,192.439
3837.12,173.711,181.57,118.407
3836.61,173.759,181.642,197.316
3836.11,173.808,181.713,172.627
3835.6,173.856,181.785,212.053
3835.09,173.904,181.857,172.577
3834.58,173.953,181.929,123.251
3834.08,174.001,182.002,113.375
3833.57,174.05,182.074,280.931
3833.06,174.099,182.147,187.26
3832.56,174.148,182.219,98.5437
3832.05,174.196,182.292,177.353
3831.54,174.245,182.365,157.624
3831.03,174.295,182.439,231.477
3830.53,174.344,182.512,162.503
3830.02,174.393,182.585,177.25
3829.51,174.442,182.659,290.451
3829,174.492,182.733,265.798
