wn,1,10
3430.82548,-0.01255,-0.01347
3428.89697,-0.01285,-0.01369
3426.96845,-0.01318,-0.01396
3425.03994,-0.01335,-0.01412
3423.11143,-0.01332,-0.01408
3421.18291,-0.01329,-0.01403
3419.2544,-0.01345,-0.01417
3417.32589,-0.01361,-0.01429
3415.39737,-0.01366,-0.01426
3413.46886,-0.01372,-0.01426
3411.54035,-0.01386,-0.0144
3409.61183,-0.01394,-0.01449
3407.68332,-0.0139,-0.01444
3405.7548,-0.01387,-0.01435
3403.82629,-0.01391,-0.01435
3401.89778,-0.01399,-0.01442
3399.96926,-0.01409,-0.01453
3398.04075,-0.01426,-0.01464
3396.11224,-0.01448,-0.01473
3394.18372,-0.01466,-0.01479
3392.25521,-0.01481,-0.01491
3390.3267,-0.01499,-0.01508
3388.39818,-0.01507,-0.01513
3386.46967,-0.01508,-0.01511
3384.54116,-0.0152,-0.01519
3382.61264,-0.01535,-0.01526
3380.68413,-0.01533,-0.01521
3378.75562,-0.01531,-0.0152
3376.8271,-0.0155,-0.01534
3374.89859,-0.01577,-0.01551
3372.97008,-0.01595,-0.0156
3371.04156,-0.01599,-0.01564
3369.11305,-0.01603,-0.01569
3367.18453,-0.01614,-0.01575
3365.25602,-0.01624,-0.01578
3363.32751,-0.01636,-0.01589
3361.39899,-0.01654,-0.01608
3359.47048,-0.01675,-0.01623
3357.54197,-0.01695,-0.01634
3355.61345,-0.01705,-0.0164
3353.68494,-0.017,-0.01637
3351.75643,-0.01696,-0.01631
3349.82791,-0.01695,-0.01628
3347.8994,-0.01693,-0.01624
3345.97089,-0.017,-0.0163
3344.04237,-0.01711,-0.01642
3342.11386,-0.01713,-0.01642
3340.18535,-0.01714,-0.01637
3338.25683,-0.01719,-0.01637
3336.32832,-0.01725,-0.0164
3334.39981,-0.0173,-0.01644
3332.47129,-0.01735,-0.01649
3330.54278,-0.01751,-0.01664
3328.61427,-0.0178,-0.01685
3326.68575,-0.01787,-0.01687
3324.75724,-0.01766,-0.01669
3322.82872,-0.01754,-0.01659
3320.90021,-0.01762,-0.01663
3318.9717,-0.01769,-0.0167
3317.04318,-0.01772,-0.01677
3315.11467,-0.01776,-0.01684
3313.18616,-0.01782,-0.01691
3311.25764,-0.01785,-0.01694
3309.32913,-0.01784,-0.01697
3307.40062,-0.01786,-0.01706
3305.4721,-0.0179,-0.01714
3303.54359,-0.01787,-0.01711
3301.61508,-0.01773,-0.01695
3299.68656,-0.01755,-0.01676
3297.75805,-0.01757,-0.01677
3295.82954,-0.01779,-0.017
3293.90102,-0.01795,-0.01717
3291.97251,-0.01799,-0.01719
3290.044,-0.01807,-0.01723
3288.11548,-0.01817,-0.01735
3286.18697,-0.01818,-0.01742
3284.25846,-0.0181,-0.01736
3282.32994,-0.01803,-0.01725
3280.40143,-0.01805,-0.01726
3278.47291,-0.01807,-0.0173
3276.5444,-0.01802,-0.01726
3274.61589,-0.01806,-0.01726
3272.68737,-0.01826,-0.01744
3270.75886,-0.01849,-0.01768
3268.83035,-0.01857,-0.01776
3266.90183,-0.01856,-0.01772
3264.97332,-0.0186,-0.01775
3263.04481,-0.01864,-0.01779
3261.11629,-0.0186,-0.01773
3259.18778,-0.0185,-0.01761
3257.25927,-0.01839,-0.01751
3255.33075,-0.01831,-0.01746
3253.40224,-0.01831,-0.01741
3251.47373,-0.01841,-0.01742
3249.54521,-0.01861,-0.01757
3247.6167,-0.01881,-0.01772
3245.68819,-0.01885,-0.01774
3243.75967,-0.01878,-0.01772
3241.83116,-0.01885,-0.01781
3239.90265,-0.01901,-0.01795
3237.97413,-0.01906,-0.01798
3236.04562,-0.01908,-0.01798
3234.1171,-0.01921,-0.01809
3232.18859,-0.01947,-0.01833
3230.26008,-0.01975,-0.01859
3228.33156,-0.01986,-0.01866
3226.40305,-0.01978,-0.01857
3224.47454,-0.01965,-0.01844
3222.54602,-0.0195,-0.01825
3220.61751,-0.01936,-0.01811
3218.689,-0.01934,-0.01817
3216.76048,-0.01948,-0.01838
3214.83197,-0.01963,-0.01853
3212.90346,-0.01963,-0.01851
3210.97494,-0.01953,-0.01845
3209.04643,-0.01951,-0.0185
3207.11792,-0.01957,-0.01861
3205.1894,-0.01963,-0.01872
3203.26089,-0.01968,-0.01881
3201.33238,-0.01973,-0.01889
3199.40386,-0.01972,-0.01889
3197.47535,-0.01965,-0.01883
3195.54684,-0.01961,-0.01879
3193.61832,-0.01961,-0.01878
3191.68981,-0.01959,-0.01881
3189.76129,-0.01959,-0.01888
3187.83278,-0.01958,-0.01894
3185.90427,-0.01958,-0.01899
3183.97575,-0.01957,-0.01903
3182.04724,-0.01949,-0.01901
3180.11873,-0.0194,-0.019
3178.19021,-0.01938,-0.01903
3176.2617,-0.01932,-0.019
3174.33319,-0.01924,-0.01897
3172.40467,-0.01924,-0.01905
3170.47616,-0.01927,-0.01917
3168.54765,-0.01929,-0.01923
3166.61913,-0.0193,-0.01931
3164.69062,-0.01931,-0.0194
3162.76211,-0.01923,-0.01942
3160.83359,-0.01906,-0.01933
3158.90508,-0.01896,-0.01931
3156.97657,-0.01893,-0.01938
3155.04805,-0.01886,-0.01939
3153.11954,-0.01881,-0.01941
3151.19103,-0.01874,-0.01945
3149.26251,-0.01849,-0.01933
3147.334,-0.01819,-0.01913
3145.40548,-0.01807,-0.01908
3143.47697,-0.01809,-0.01915
3141.54846,-0.01809,-0.01919
3139.61994,-0.01804,-0.01921
3137.69143,-0.018,-0.01929
3135.76292,-0.01795,-0.01934
3133.8344,-0.01786,-0.01934
3131.90589,-0.01779,-0.01935
3129.97738,-0.01778,-0.0194
3128.04886,-0.01774,-0.01943
3126.12035,-0.01761,-0.01938
3124.19184,-0.01738,-0.01924
3122.26332,-0.01715,-0.01911
3120.33481,-0.01695,-0.01903
3118.4063,-0.01671,-0.01891
3116.47778,-0.01647,-0.0188
3114.54927,-0.01632,-0.01873
3112.62076,-0.01623,-0.01871
3110.69224,-0.01621,-0.0188
3108.76373,-0.01621,-0.01889
3106.83522,-0.01615,-0.01888
3104.9067,-0.01611,-0.01891
3102.97819,-0.01607,-0.01902
3101.04967,-0.01593,-0.019
3099.12116,-0.01578,-0.01892
3097.19265,-0.01575,-0.01892
3095.26413,-0.01574,-0.01896
3093.33562,-0.01565,-0.01894
3091.40711,-0.01544,-0.01882
3089.47859,-0.01514,-0.01861
3087.55008,-0.0149,-0.01844
3085.62157,-0.0148,-0.0184
3083.69305,-0.01477,-0.01847
3081.76454,-0.01466,-0.01847
3079.83603,-0.01452,-0.0184
3077.90751,-0.01444,-0.01838
3075.979,-0.01438,-0.01838
3074.05049,-0.01429,-0.01836
3072.12197,-0.01425,-0.01834
3070.19346,-0.01419,-0.01829
3068.26495,-0.01402,-0.01817
3066.33643,-0.01385,-0.01806
3064.40792,-0.01376,-0.01801
3062.47941,-0.01375,-0.01799
3060.55089,-0.01374,-0.01797
3058.62238,-0.01367,-0.01793
3056.69386,-0.01355,-0.01785
3054.76535,-0.01349,-0.01781
3052.83684,-0.01348,-0.01784
3050.90832,-0.01347,-0.01784
3048.97981,-0.01342,-0.01776
3047.0513,-0.01335,-0.01765
3045.12278,-0.01327,-0.01756
3043.19427,-0.01324,-0.01758
3041.26576,-0.01328,-0.01766
3039.33724,-0.01326,-0.01768
3037.40873,-0.01314,-0.01758
3035.48022,-0.01304,-0.01747
3033.5517,-0.01301,-0.01742
3031.62319,-0.01298,-0.0174
3029.69468,-0.01287,-0.01732
3027.76616,-0.01279,-0.01723
3025.83765,-0.01279,-0.0172
3023.90914,-0.01282,-0.01719
3021.98062,-0.01283,-0.01719
3020.05211,-0.01281,-0.01719
3018.1236,-0.01274,-0.01715
3016.19508,-0.01261,-0.01705
3014.26657,-0.0125,-0.01695
3012.33805,-0.01245,-0.01691
3010.40954,-0.01241,-0.01689
3008.48103,-0.01239,-0.01689
3006.55251,-0.01239,-0.01691
3004.624,-0.01237,-0.01692
3002.69549,-0.01227,-0.01687
3000.76697,-0.01219,-0.0168
2998.83846,-0.01219,-0.01682
2996.90995,-0.01219,-0.01687
2994.98143,-0.01209,-0.01683
2993.05292,-0.01193,-0.01675
2991.12441,-0.01176,-0.01668
2989.19589,-0.01162,-0.01664
2987.26738,-0.01149,-0.01661
2985.33887,-0.01134,-0.01657
2983.41035,-0.01116,-0.01648
2981.48184,-0.01094,-0.01637
2979.55333,-0.01072,-0.01625
2977.62481,-0.01049,-0.01613
2975.6963,-0.01029,-0.01603
2973.76779,-0.01008,-0.01595
2971.83927,-0.00986,-0.01586
2969.91076,-0.00962,-0.01576
2967.98224,-0.00939,-0.01569
2966.05373,-0.00914,-0.01562
2964.12522,-0.00883,-0.0155
2962.1967,-0.00854,-0.01537
2960.26819,-0.00832,-0.01528
2958.33968,-0.00815,-0.01522
2956.41116,-0.00803,-0.01519
2954.48265,-0.008,-0.01522
2952.55414,-0.00801,-0.01526
2950.62562,-0.008,-0.01529
2948.69711,-0.00789,-0.01528
2946.7686,-0.00767,-0.01516
2944.84008,-0.00741,-0.01503
2942.91157,-0.00712,-0.01492
2940.98306,-0.00674,-0.01479
2939.05454,-0.00634,-0.01466
2937.12603,-0.00598,-0.01459
2935.19752,-0.00562,-0.01453
2933.269,-0.00519,-0.01439
2931.34049,-0.00474,-0.01418
2929.41198,-0.00432,-0.01401
2927.48346,-0.00399,-0.01392
2925.55495,-0.00378,-0.01389
2923.62643,-0.00373,-0.01391
2921.69792,-0.00381,-0.01393
2919.76941,-0.00402,-0.01397
2917.84089,-0.00437,-0.01407
2915.91238,-0.00478,-0.01418
2913.98387,-0.00518,-0.01422
2912.05535,-0.00564,-0.01432
2910.12684,-0.00612,-0.01448
2908.19833,-0.00645,-0.01457
2906.26981,-0.00663,-0.01457
2904.3413,-0.00677,-0.01457
2902.41279,-0.00689,-0.01459
2900.48427,-0.00699,-0.0146
2898.55576,-0.00709,-0.0146
2896.62725,-0.00722,-0.01464
2894.69873,-0.00738,-0.01471
2892.77022,-0.00752,-0.01479
2890.84171,-0.00764,-0.01487
2888.91319,-0.00774,-0.01491
2886.98468,-0.00776,-0.01488
2885.05617,-0.00774,-0.0148
2883.12765,-0.00773,-0.01476
2881.19914,-0.00773,-0.01476
2879.27062,-0.00771,-0.01475
2877.34211,-0.00769,-0.01473
2875.4136,-0.00768,-0.01473
2873.48508,-0.0077,-0.01475
2871.55657,-0.00776,-0.01479
2869.62806,-0.00782,-0.01479
2867.69954,-0.00786,-0.01478
2865.77103,-0.00787,-0.01479
2863.84252,-0.00777,-0.01473
2861.914,-0.00752,-0.01458
2859.98549,-0.00724,-0.01445
2858.05698,-0.00702,-0.01441
2856.12846,-0.00681,-0.01438
2854.19995,-0.00664,-0.0143
2852.27144,-0.0066,-0.01423
2850.34292,-0.00682,-0.01428
2848.41441,-0.00725,-0.01439
2846.4859,-0.00776,-0.0145
2844.55738,-0.00828,-0.0146
2842.62887,-0.00872,-0.01471
2840.70036,-0.00905,-0.0148
2838.77184,-0.00927,-0.01482
2836.84333,-0.00939,-0.0148
2834.91481,-0.00948,-0.01481
2832.9863,-0.00958,-0.01486
2831.05779,-0.00966,-0.01487
2829.12927,-0.00972,-0.01483
2827.20076,-0.00978,-0.0148
2825.27225,-0.00988,-0.01484
2823.34373,-0.00999,-0.0149
2821.41522,-0.01006,-0.01492
2819.48671,-0.01007,-0.01489
2817.55819,-0.01006,-0.01486
2815.62968,-0.01006,-0.01486
2813.70117,-0.0101,-0.01487
2811.77265,-0.01013,-0.01486
2809.84414,-0.01014,-0.01483
2807.91563,-0.01019,-0.01484
2805.98711,-0.01027,-0.01487
2804.0586,-0.0103,-0.01487
2802.13009,-0.0103,-0.01486
2800.20157,-0.01027,-0.01483
2798.27306,-0.01024,-0.01478
2796.34455,-0.01024,-0.01475
2794.41603,-0.0103,-0.01476
2792.48752,-0.01039,-0.01482
2790.559,-0.01046,-0.01487
2788.63049,-0.01046,-0.01487
2786.70198,-0.01045,-0.01484
2784.77346,-0.01048,-0.01484
2782.84495,-0.01053,-0.01486
2780.91644,-0.01056,-0.01486
2778.98792,-0.01058,-0.01484
2777.05941,-0.01061,-0.01483
2775.1309,-0.01064,-0.01483
2773.20238,-0.01064,-0.01481
2771.27387,-0.01063,-0.01477
2769.34536,-0.01061,-0.01477
2767.41684,-0.01065,-0.01482
2765.48833,-0.01069,-0.01485
2763.55982,-0.01066,-0.01481
2761.6313,-0.01063,-0.01475
2759.70279,-0.01066,-0.01476
2757.77428,-0.0107,-0.01478
2755.84576,-0.01072,-0.01478
2753.91725,-0.01075,-0.01477
2751.98874,-0.01078,-0.01478
2750.06022,-0.0108,-0.0148
2748.13171,-0.01079,-0.01479
2746.20319,-0.01077,-0.01475
2744.27468,-0.01078,-0.01475
2742.34617,-0.01081,-0.01476
2740.41765,-0.01083,-0.01477
2738.48914,-0.0108,-0.01474
2736.56063,-0.01074,-0.01468
2734.63211,-0.01073,-0.01465
2732.7036,-0.01082,-0.01472
2730.77509,-0.01092,-0.01481
2728.84657,-0.01095,-0.01482
2726.91806,-0.01092,-0.01479
2724.98955,-0.01089,-0.01475
2723.06103,-0.01089,-0.01474
2721.13252,-0.0109,-0.01473
2719.20401,-0.01091,-0.01471
2717.27549,-0.01092,-0.01469
2715.34698,-0.01091,-0.01467
2713.41847,-0.01092,-0.01468
2711.48995,-0.01096,-0.01472
2709.56144,-0.011,-0.01475
2707.63293,-0.01104,-0.01479
2705.70441,-0.01107,-0.01481
2703.7759,-0.01108,-0.01482
2701.84738,-0.0111,-0.01483
2699.91887,-0.01114,-0.01485
2697.99036,-0.01118,-0.01488
2696.06184,-0.01119,-0.01486
2694.13333,-0.01112,-0.01478
2692.20482,-0.01105,-0.01469
2690.2763,-0.01104,-0.01467
2688.34779,-0.01111,-0.01472
2686.41928,-0.01119,-0.01477
2684.49076,-0.01122,-0.01478
2682.56225,-0.01121,-0.01478
2680.63374,-0.01121,-0.01477
2678.70522,-0.01124,-0.01478
2676.77671,-0.01128,-0.0148
2674.8482,-0.01128,-0.01478
2672.91968,-0.01123,-0.01472
2670.99117,-0.0112,-0.01469
2669.06266,-0.01123,-0.01472
2667.13414,-0.0113,-0.01479
2665.20563,-0.01138,-0.01487
2663.27712,-0.01143,-0.01492
2661.3486,-0.01144,-0.01492
2659.42009,-0.01141,-0.01489
2657.49157,-0.01136,-0.01487
2655.56306,-0.01133,-0.01484
2653.63455,-0.01136,-0.01486
2651.70603,-0.01142,-0.01488
2649.77752,-0.01143,-0.01488
2647.84901,-0.01139,-0.01485
2645.92049,-0.01139,-0.01484
2643.99198,-0.01145,-0.01485
2642.06347,-0.0115,-0.01489
2640.13495,-0.01151,-0.01494
2638.20644,-0.01151,-0.01495
2636.27793,-0.01152,-0.01494
2634.34941,-0.01157,-0.01494
2632.4209,-0.01162,-0.01494
2630.49239,-0.01164,-0.01495
2628.56387,-0.01166,-0.01499
2626.63536,-0.01164,-0.01497
2624.70685,-0.01156,-0.01489
2622.77833,-0.0115,-0.01485
2620.84982,-0.01151,-0.01486
2618.9213,-0.01158,-0.0149
2616.99279,-0.01166,-0.01494
2615.06428,-0.01172,-0.01497
2613.13576,-0.01174,-0.01498
2611.20725,-0.01177,-0.01499
2609.27874,-0.01178,-0.01497
2607.35022,-0.0118,-0.01497
2605.42171,-0.01185,-0.01504
2603.4932,-0.01186,-0.01507
2601.56468,-0.01182,-0.01502
2599.63617,-0.0118,-0.01495
2597.70766,-0.01179,-0.0149
2595.77914,-0.01181,-0.0149
2593.85063,-0.01187,-0.01495
2591.92212,-0.01197,-0.01505
2589.9936,-0.01207,-0.01514
2588.06509,-0.01206,-0.01513
2586.13658,-0.01195,-0.01501
2584.20806,-0.01186,-0.01492
2582.27955,-0.01184,-0.01488
2580.35104,-0.01185,-0.01486
2578.42252,-0.01189,-0.01489
2576.49401,-0.01193,-0.01492
2574.56549,-0.0119,-0.01491
2572.63698,-0.01189,-0.01491
2570.70847,-0.0119,-0.01494
2568.77995,-0.01193,-0.01495
2566.85144,-0.01196,-0.01495
2564.92293,-0.01201,-0.01499
2562.99441,-0.01206,-0.01506
2561.0659,-0.01213,-0.01513
2559.13739,-0.01216,-0.01513
2557.20887,-0.01211,-0.01503
2555.28036,-0.01198,-0.01489
2553.35185,-0.01188,-0.0148
2551.42333,-0.01191,-0.01485
2549.49482,-0.01203,-0.01494
2547.56631,-0.01204,-0.01491
2545.63779,-0.01192,-0.01475
2543.70928,-0.01186,-0.01467
2541.78077,-0.01196,-0.01476
2539.85225,-0.01211,-0.01492
2537.92374,-0.01222,-0.01502
2535.99523,-0.01223,-0.01505
2534.06671,-0.01214,-0.01504
2532.1382,-0.01205,-0.01501
2530.20968,-0.012,-0.01494
2528.28117,-0.01197,-0.01481
2526.35266,-0.01203,-0.01477
2524.42414,-0.01217,-0.01488
2522.49563,-0.01225,-0.01498
2520.56712,-0.01224,-0.01498
2518.6386,-0.01219,-0.01497
2516.71009,-0.01215,-0.01499
2514.78158,-0.0121,-0.01496
2512.85306,-0.01204,-0.01485
2510.92455,-0.01204,-0.01481
2508.99604,-0.01216,-0.01492
2507.06752,-0.01229,-0.01507
2505.13901,-0.01226,-0.01505
2503.2105,-0.01212,-0.01489
2501.28198,-0.01204,-0.0148
2499.35347,-0.01208,-0.01483
